field_1,X,haulid,sppocean,Freq,wtcpue,logwtcpue,latgrid,longrid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,elev,tri,GRAVEL,SAND,MUD,habitat,GRAINSIZE,habitatFact,SST.actual,SST.seasonal.mean,SST.min,SST.max,SBT.actual,SBT.seasonal,SBT.min,SBT.max,survey,surveyfact,regionfact,rugosity,ocean,season
"1337","5971",198508-404-1400,centropristis striata_Atl,"5405",0,-inf,42.775,-70.575,NEFSC_NEUS,"1985","1985","11","1400",42.75,-70.566667,"88",NA,NA,"10.1418001241366","10.1418001241366",-86.9722222222222,4.16666666666667,"1.06301832199097","25.7176990509033","73.2171325683594",shelf_soft,5.8714714050293,soft,13.98298645,13.5545826,2.016627312,16.28539848,13.8295536,12.48347664,1.963506103,13.8295536,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.64222773525709,Atl,Fall
"1338","5972",198603-002-1750,centropristis striata_Atl,"5405",0.6,-0.510825623765991,38.725,-73.075,NEFSC_NEUS,"1986","1986","3","1750",38.716667,-73.1,"142",NA,NA,"8.40543732482457","8.40543732482457",-180.694444444444,20.1527777777778,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,11.0480032,10.29149151,7.655284882,24.29888916,10.36510754,10.62427425,7.403678417,13.71354961,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.05177123387911,Atl,Spring
"1339","5973",198603-005-1700,centropristis striata_Atl,"5405",0,-inf,38.475,-73.925,NEFSC_NEUS,"1986","1986","3","1700",38.45,-73.916667,"61",NA,NA,"8.40543732482457","8.40543732482457",-54.4166666666667,0.875,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,10.57970142,10.22765446,6.386082172,22.90663338,10.44874191,10.1768465,6.595824718,15.25147152,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.628608659422374,Atl,Spring
"1340","5978",198603-014-1700,centropristis striata_Atl,"5405",1.3,0.262364264467491,37.725,-74.575,NEFSC_NEUS,"1986","1986","3","1700",37.7,-74.6,"58",NA,NA,"9.79326527046342","9.79326527046342",-56.1388888888889,0.847222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.212401867,8.952233315,5.563983917,20.92307663,7.375469685,9.076814651,5.576509953,17.26033211,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.613683009205699,Atl,Spring
"1341","5982",198603-017-1650,centropristis striata_Atl,"5405",0.3,-1.20397280432594,37.475,-74.725,NEFSC_NEUS,"1986","1986","3","1650",37.45,-74.716667,"58",NA,NA,"9.79326527046342","9.79326527046342",-51.0555555555556,1.73611111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,10.03840733,10.2102375,6.874191761,22.10122299,9.906701088,10.52362251,8.002891541,16.90448952,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.00653760972193,Atl,Spring
"1342","5986",198603-018-1660,centropristis striata_Atl,"5405",1.4,0.336472236621213,37.375,-74.575,NEFSC_NEUS,"1986","1986","3","1660",37.4,-74.566667,"86","11.6","11.1","9.79326527046342","11.1",-92.1666666666667,2.51388888888889,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,10.03840733,10.2102375,6.874191761,22.10122299,9.906701088,10.52362251,8.002891541,16.90448952,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.25672336971146,Atl,Spring
"1343","5989",198603-021-1660,centropristis striata_Atl,"5405",16.5,2.80336038090653,36.975,-74.625,NEFSC_NEUS,"1986","1986","3","1660",36.983333,-74.633333,"82",NA,NA,"12.4955484158118","12.4955484158118",-262.944444444444,63.5625,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,10.97910881,11.94822311,8.230309486,25.14297485,6.877163887,6.368807316,5.825561523,7.933681488,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.16763374687986,Atl,Spring
"1344","5990",198603-022-1660,centropristis striata_Atl,"5405",4.4,1.48160454092422,36.975,-74.625,NEFSC_NEUS,"1986","1986","3","1660",36.95,-74.616667,"93","10.7","10.1","12.4955484158118","10.1",-262.944444444444,63.5625,"2.73500418663025","54.7698516845703","42.4917144775391",slope_soft,4.20490837097168,soft,10.97910881,11.94822311,8.230309486,25.14297485,6.877163887,6.368807316,5.825561523,7.933681488,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.16763374687986,Atl,Spring
"1345","5995",198603-037-1650,centropristis striata_Atl,"5405",0,-inf,36.525,-75.425,NEFSC_NEUS,"1986","1986","3","1650",36.516667,-75.433333,"21",NA,NA,"11.0154893340001","11.0154893340001",-23.8611111111111,1.87152777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,3.728743076,5.431513309,3.728743076,25.37026787,3.668506145,5.442162991,3.668506145,24.82648468,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.05484421488775,Atl,Spring
"1346","6001",198603-068-1640,centropristis striata_Atl,"5405",0.3,-1.20397280432594,35.775,-74.825,NEFSC_NEUS,"1986","1986","3","1640",35.783333,-74.85,"200",NA,NA,"14.2715636063329","14.2715636063329",-586.361111111111,95.9548611111111,"4.84111213684082","82.4936065673828","12.6609268188477",slope_soft,2.21283841133118,soft,15.0056181,15.64639473,13.27580833,25.54570389,14.71076202,15.10201645,13.80636406,19.21500778,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.57424552082477,Atl,Spring
"1347","6002",198603-069-1630,centropristis striata_Atl,"5405",0.1,-2.30258509299405,35.775,-74.875,NEFSC_NEUS,"1986","1986","3","1630",35.8,-74.866667,"158",NA,NA,"14.2715636063329","14.2715636063329",-118.5,24.2048611111111,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,15.0056181,15.64639473,13.27580833,25.54570389,14.71076202,15.10201645,13.80636406,19.21500778,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.22703687714889,Atl,Spring
"1348","6004",198603-070-1620,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.125,-74.825,NEFSC_NEUS,"1986","1986","3","1620",36.116667,-74.816667,"113",NA,NA,"12.4955484158118","12.4955484158118",-104.805555555556,5.16666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,12.81646824,12.85794926,10.69237995,25.64073944,11.12160587,12.41992474,11.12160587,17.33497429,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.81915844341617,Atl,Spring
"1349","6005",198603-071-1640,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.275,-74.775,NEFSC_NEUS,"1986","1986","3","1640",36.266667,-74.766667,"329","18.2","18.3","12.4955484158118","18.3",-265.388888888889,56.4548611111111,"4.84111213684082","82.4936065673828","12.6609268188477",slope_soft,2.21283841133118,soft,12.81646824,12.85794926,10.69237995,25.64073944,11.12160587,12.41992474,11.12160587,17.33497429,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.0509996153559,Atl,Spring
"1350","6006",198603-072-1610,centropristis striata_Atl,"5405",0.4,-0.916290731874155,36.125,-75.125,NEFSC_NEUS,"1986","1986","3","1610",36.133333,-75.15,"33",NA,"6.2","11.0154893340001","6.2",-34.9722222222222,0.75,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.421952248,9.274457932,6.421952248,25.62928391,6.538557053,9.320440292,6.538557053,25.59794617,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.559615787935423,Atl,Spring
"1351","6010",198603-074-1610,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.375,-75.275,NEFSC_NEUS,"1986","1986","3","1610",36.4,-75.266667,"37","7.4","6.3","11.0154893340001","6.3",-30.3055555555556,0.565972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,4.010132313,7.125208855,4.010132313,25.38820457,4.153084278,7.381298542,4.153084278,25.02100563,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.448506859366732,Atl,Spring
"1352","6011",198603-075-1630,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.425,-74.775,NEFSC_NEUS,"1986","1986","3","1630",36.416667,-74.766667,"149",NA,NA,"12.4955484158118","12.4955484158118",-219.222222222222,47.7430555555556,"3.37467861175537","35.1132049560547","61.4955024719238",slope_soft,5.19102191925049,soft,6.724863529,9.010388374,6.724863529,24.76633835,9.222265244,10.45016289,9.222265244,20.50533867,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.88656273715442,Atl,Spring
"1353","6015",198603-077-1680,centropristis striata_Atl,"5405",0.8,-0.22314355131421,36.875,-74.625,NEFSC_NEUS,"1986","1986","3","1680",36.9,-74.633333,"182",NA,NA,"12.4955484158118","12.4955484158118",-429.972222222222,86.5659722222222,"2.73500418663025","54.7698516845703","42.4917144775391",slope_soft,4.20490837097168,soft,10.97910881,11.94822311,8.230309486,25.14297485,6.877163887,6.368807316,5.825561523,7.933681488,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.47239247752626,Atl,Spring
"1354","6027",198603-111-1020,centropristis striata_Atl,"5405",0.1,-2.30258509299405,39.475,-72.775,NEFSC_NEUS,"1986","1986","3","1020",39.45,-72.783333,"70",NA,NA,"6.8874326194146","6.8874326194146",-65.4722222222222,2.22569444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,8.309280396,7.537176132,4.502666473,22.96154785,8.307017326,7.848954678,4.803562164,11.83296013,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.17114825867789,Atl,Spring
"1355","6032",198603-116-1020,centropristis striata_Atl,"5405",26,3.25809653802148,39.225,-72.775,NEFSC_NEUS,"1986","1986","3","1020",39.233333,-72.766667,"106",NA,NA,"6.8874326194146","6.8874326194146",-98.0833333333333,2.89583333333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,10.71539593,9.565187454,6.70406723,23.24329758,9.95204258,9.559431076,7.080883026,14.24410343,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.3599076059467,Atl,Spring
"1356","6033",198603-117-1740,centropristis striata_Atl,"5405",10.4,2.34180580614733,39.175,-72.825,NEFSC_NEUS,"1986","1986","3","1740",39.183333,-72.833333,"89","9.8","9.8","6.8874326194146","9.8",-89.1388888888889,1.67708333333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,10.71539593,9.565187454,6.70406723,23.24329758,9.95204258,9.559431076,7.080883026,14.24410343,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.984727893427383,Atl,Spring
"1357","6036",198603-118-1760,centropristis striata_Atl,"5405",0.4,-0.916290731874155,39.025,-72.725,NEFSC_NEUS,"1986","1986","3","1760",39.05,-72.733333,"222","10.2","10.2","6.8874326194146","10.2",-486.694444444444,92.4236111111111,"4.84111213684082","82.4936065673828","12.6609268188477",slope_soft,2.21283841133118,soft,13.58804607,13.26998806,10.72193718,25.05490494,4.298282146,4.462281704,3.882861614,4.837407112,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.53714410890954,Atl,Spring
"1358","6038",198603-119-1750,centropristis striata_Atl,"5405",3.1,1.1314021114911,39.075,-72.825,NEFSC_NEUS,"1986","1986","3","1750",39.066667,-72.816667,"107",NA,NA,"6.8874326194146","6.8874326194146",-109.388888888889,5.99652777777778,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,10.71539593,9.565187454,6.70406723,23.24329758,9.95204258,9.559431076,7.080883026,14.24410343,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.94541399424484,Atl,Spring
"1359","6049",198603-155-1010,centropristis striata_Atl,"5405",0,-inf,39.875,-73.275,NEFSC_NEUS,"1986","1986","3","1010",39.866667,-73.3,"46","6.2","6.6","5.98476495404973","6.6",-47.5833333333333,1.96527777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,4.877449512,5.610630035,4.121623039,24.65720177,4.848513126,5.211192608,3.695652723,11.17263508,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.08697071365262,Atl,Spring
"1360","6057",198603-178-1060,centropristis striata_Atl,"5405",5.5,1.70474809223843,40.025,-71.625,NEFSC_NEUS,"1986","1986","3","1060",40,-71.633333,"98",NA,NA,"5.53274980695629","5.53274980695629",-94.5,0.958333333333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,12.67022705,11.00380611,8.148464203,23.48789978,9.267877579,10.23151112,8.360019684,12.62673569,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.672093771362113,Atl,Spring
"1361","6063",198603-186-1100,centropristis striata_Atl,"5405",0.6,-0.510825623765991,40.175,-70.125,NEFSC_NEUS,"1986","1986","4","1100",40.183333,-70.15,"104","13.5","8","7.46303746443879","8",-104.805555555556,2.20833333333333,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,10.14771652,11.60300732,4.926537037,22.84677505,10.17834663,10.48175049,7.458782196,13.93321514,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.16575159150574,Atl,Spring
"1362","6073",198606-009-1700,centropristis striata_Atl,"5405",0.2,-1.6094379124341,38.325,-73.825,NEFSC_NEUS,"1986","1986","9","1700",38.333333,-73.816667,"84","14.1",NA,"20.4422194420268","20.4422194420268",-81.8888888888889,3.10069444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,24.40555191,22.20598793,9.622728348,24.40555191,10.38757896,11.00415516,9.387281418,15.25147152,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.41115633606142,Atl,Fall
"1363","6074",198606-017-1660,centropristis striata_Atl,"5405",0.3,-1.20397280432594,37.425,-74.675,NEFSC_NEUS,"1986","1986","9","1660",37.416667,-74.683333,"60","14.4",NA,"21.4125495281211","21.4125495281211",-56.6388888888889,1.22569444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,24.50762939,22.52308655,8.333794594,24.50762939,12.66098785,13.3909502,8.321949005,16.90448952,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.800068976784724,Atl,Fall
"1364","6075",198606-018-1660,centropristis striata_Atl,"5405",0.2,-1.6094379124341,37.275,-74.675,NEFSC_NEUS,"1986","1986","9","1660",37.25,-74.683333,"86","14.3","22.2","21.4125495281211","22.2",-81,2.41666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,24.71836472,23.29158783,7.637052536,24.71836472,11.52086067,11.80565548,7.652382851,13.4181757,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.22866541691631,Atl,Fall
"1365","6076",198606-030-1610,centropristis striata_Atl,"5405",0,-inf,35.875,-74.975,NEFSC_NEUS,"1986","1986","9","1610",35.85,-75,"48","13.8","21.5","24.2480538019347","21.5",-53.25,1.35763888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.07060814,24.47006989,13.02601337,25.77239227,23.31501198,24.17277336,13.03293705,25.72763443,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.85766064742275,Atl,Fall
"1367","6089",198606-050-3440,centropristis striata_Atl,"5405",0,-inf,35.725,-75.375,NEFSC_NEUS,"1986","1986","9","3440",35.7,-75.366667,"26","22.1",NA,"23.8522613820902","23.8522613820902",-19.7777777777778,1.86111111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.40915871,24.64458275,14.89517403,25.81055832,23.49573517,24.12188721,14.91372395,25.71164703,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.05121004977353,Atl,Fall
"1368","6091",198606-051-3430,centropristis striata_Atl,"5405",0,-inf,35.725,-75.425,NEFSC_NEUS,"1986","1986","9","3430",35.733333,-75.45,"22",NA,NA,"23.8522613820902","23.8522613820902",-17.75,1.95486111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.40915871,24.64458275,14.89517403,25.81055832,23.49573517,24.12188721,14.91372395,25.71164703,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.08345164843743,Atl,Fall
"1369","6095",198606-053-3410,centropristis striata_Atl,"5405",0,-inf,36.225,-75.625,NEFSC_NEUS,"1986","1986","9","3410",36.233333,-75.65,"23",NA,NA,"22.3777247986008","22.3777247986008",-20.9444444444444,0.8125,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.20708275,24.79127121,6.294044971,26.201231,15.56346798,19.72906113,7.1856637,25.13036537,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.594707107746693,Atl,Fall
"1370","6104",198606-058-3380,centropristis striata_Atl,"5405",0.6,-0.510825623765991,36.525,-75.675,NEFSC_NEUS,"1986","1986","9","3380",36.516667,-75.666667,"24",NA,NA,"22.3777247986008","22.3777247986008",-22.5,0.954861111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.89421654,24.68291092,3.374680281,27.00406647,12.22319317,16.77941513,3.265480995,23.86946487,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.670319148003744,Atl,Fall
"1371","6106",198606-059-1650,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.725,-75.475,NEFSC_NEUS,"1986","1986","9","1650",36.733333,-75.466667,"25","20.1","21","22.3777247986008","21",-24.2777777777778,1.27777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.15101242,22.60813904,2.494721413,26.03380966,12.59804249,17.05550385,2.305033684,24.09649849,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.823200308808143,Atl,Fall
"1372","6110",198606-062-3370,centropristis striata_Atl,"5405",0.2,-1.6094379124341,37.075,-75.775,NEFSC_NEUS,"1986","1986","9","3370",37.066667,-75.766667,"12",NA,NA,"20.9010085446068","20.9010085446068",-10.0833333333333,0.652777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.90249634,25.08455086,2.417911768,26.59609413,9.726004601,11.38815975,0.628818572,22.62139511,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.502457374095474,Atl,Fall
"1373","6114",198606-063-1650,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.075,-75.275,NEFSC_NEUS,"1986","1986","9","1650",37.083333,-75.283333,"33","13.8","21.5","20.9010085446068","21.5",-32.2222222222222,0.451388888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.12317085,22.53259087,2.658724546,25.68961525,11.87266731,15.84839344,1.956321597,23.99800873,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.37252095238881,Atl,Fall
"1374","6116",198606-064-1650,centropristis striata_Atl,"5405",1,0,37.225,-75.475,NEFSC_NEUS,"1986","1986","9","1650",37.233333,-75.483333,"25","17",NA,"20.9010085446068","20.9010085446068",-22.6666666666667,0.96875,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.00106239,22.25755882,3.105471134,25.11706161,10.01506615,13.68433285,2.063035011,23.4187603,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.677398823591806,Atl,Fall
"1375","6118",198606-065-3340,centropristis striata_Atl,"5405",0,-inf,37.375,-75.575,NEFSC_NEUS,"1986","1986","9","3340",37.35,-75.583333,"16","20.5","23","20.9010085446068","23",-12.1944444444444,0.815972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.85905457,23.54258537,3.309309721,25.48696518,10.0969553,11.13287449,0.490923017,21.42815399,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.596620983928977,Atl,Fall
"1376","6124",198606-067-3340,centropristis striata_Atl,"5405",2.1,0.741937344729377,37.425,-75.525,NEFSC_NEUS,"1986","1986","9","3340",37.416667,-75.55,"18","20.8",NA,"20.9010085446068","20.9010085446068",-17.4722222222222,0.572916666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.85905457,23.54258537,3.309309721,25.48696518,10.0969553,11.13287449,0.490923017,21.42815399,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.452931645347088,Atl,Fall
"1377","6126",198606-069-1650,centropristis striata_Atl,"5405",0.8,-0.22314355131421,37.375,-75.175,NEFSC_NEUS,"1986","1986","9","1650",37.4,-75.183333,"31","16.6",NA,"20.9010085446068","20.9010085446068",-28,0.951388888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.91706657,20.63247108,4.038522243,23.53648186,11.64193916,14.07304668,3.850605965,22.17549515,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.668541369757745,Atl,Fall
"1378","6128",198606-071-1650,centropristis striata_Atl,"5405",1.5,0.405465108108164,37.475,-75.125,NEFSC_NEUS,"1986","1986","9","1650",37.466667,-75.133333,"31","16.3",NA,"20.9010085446068","20.9010085446068",-28.2777777777778,0.680555555555555,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.91706657,20.63247108,4.038522243,23.53648186,11.64193916,14.07304668,3.850605965,22.17549515,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.519124426580686,Atl,Fall
"1379","6129",198606-072-3350,centropristis striata_Atl,"5405",0.5,-0.693147180559945,37.475,-75.425,NEFSC_NEUS,"1986","1986","9","3350",37.483333,-75.416667,"24",NA,NA,"20.9010085446068","20.9010085446068",-18.6111111111111,1.04166666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.35635757,22.23689842,3.424708605,24.90003967,8.522280693,11.14764214,2.090325594,21.94373703,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.713766467762681,Atl,Fall
