field_1,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
"1025695",197609-151-3370,NEFSC_NEUSFall,"1976","1976","10","3370",36.8,-75.816667,"15","20.2","19.3","20.1328569149889","19.3",centropristis striata_Atl,"5405","4"
"1025707",197609-151-3370,NEFSC_NEUSFall,"1976","1976","10","3370",36.8,-75.816667,"15","20.2","19.3","20.1328569149889","19.3",stenotomus chrysops_Atl,"6935","74.2"
"1025728",197609-152-3370,NEFSC_NEUSFall,"1976","1976","10","3370",37.066667,-75.766667,"15","20","20","18.2135326332623","20",paralichthys dentatus_Atl,"12598","7.5"
"1025735",197609-152-3370,NEFSC_NEUSFall,"1976","1976","10","3370",37.066667,-75.766667,"15","20","20","18.2135326332623","20",stenotomus chrysops_Atl,"6935","22.4"
"1025748",197609-153-3380,NEFSC_NEUSFall,"1976","1976","10","3380",37.083333,-75.633333,"18","20.1","20.1","18.2135326332623","20.1",paralichthys dentatus_Atl,"12598","4"
"1025751",197609-153-3380,NEFSC_NEUSFall,"1976","1976","10","3380",37.083333,-75.633333,"18","20.1","20.1","18.2135326332623","20.1",stenotomus chrysops_Atl,"6935","76.2"
"1025754",197609-153-3380,NEFSC_NEUSFall,"1976","1976","10","3380",37.083333,-75.633333,"18","20.1","20.1","18.2135326332623","20.1",centropristis striata_Atl,"5405","0.2"
"1025763",197609-154-3340,NEFSC_NEUSFall,"1976","1976","10","3340",37.183333,-75.616667,"15","19.7","19.7","18.2135326332623","19.7",paralichthys dentatus_Atl,"12598","8"
"1025779",197609-154-3340,NEFSC_NEUSFall,"1976","1976","10","3340",37.183333,-75.616667,"15","19.7","19.7","18.2135326332623","19.7",centropristis striata_Atl,"5405","2.5"
"1025781",197609-154-3340,NEFSC_NEUSFall,"1976","1976","10","3340",37.183333,-75.616667,"15","19.7","19.7","18.2135326332623","19.7",stenotomus chrysops_Atl,"6935","14.5"
"1025786",197609-155-3340,NEFSC_NEUSFall,"1976","1976","10","3340",37.3,-75.616667,"13","19.5","19.6","18.2135326332623","19.6",paralichthys dentatus_Atl,"12598","1.3"
"1025787",197609-155-3340,NEFSC_NEUSFall,"1976","1976","10","3340",37.3,-75.616667,"13","19.5","19.6","18.2135326332623","19.6",stenotomus chrysops_Atl,"6935","0"
"1025804",197609-156-3350,NEFSC_NEUSFall,"1976","1976","10","3350",37.283333,-75.5,"19","21.4","19.7","18.2135326332623","19.7",stenotomus chrysops_Atl,"6935","0.9"
"1025820",197609-156-3350,NEFSC_NEUSFall,"1976","1976","10","3350",37.283333,-75.5,"19","21.4","19.7","18.2135326332623","19.7",paralichthys dentatus_Atl,"12598","5.5"
"1025823",197609-157-1650,NEFSC_NEUSFall,"1976","1976","10","1650",37.25,-75.233333,"24","18.9","19","18.2135326332623","19",centropristis striata_Atl,"5405","0"
"1025827",197609-157-1650,NEFSC_NEUSFall,"1976","1976","10","1650",37.25,-75.233333,"24","18.9","19","18.2135326332623","19",paralichthys dentatus_Atl,"12598","3.5"
"1025835",197609-157-1650,NEFSC_NEUSFall,"1976","1976","10","1650",37.25,-75.233333,"24","18.9","19","18.2135326332623","19",stenotomus chrysops_Atl,"6935","6"
"1025841",197609-158-3350,NEFSC_NEUSFall,"1976","1976","10","3350",37.383333,-75.45,"24","19.8","19.8","18.2135326332623","19.8",stenotomus chrysops_Atl,"6935","0.2"
"1025845",197609-158-3350,NEFSC_NEUSFall,"1976","1976","10","3350",37.383333,-75.45,"24","19.8","19.8","18.2135326332623","19.8",paralichthys dentatus_Atl,"12598","3"
"1025864",197609-159-3330,NEFSC_NEUSFall,"1976","1976","10","3330",37.433333,-75.6,"12","18.9","18.8","18.2135326332623","18.8",paralichthys dentatus_Atl,"12598","0.5"
"1025870",197609-160-3310,NEFSC_NEUSFall,"1976","1976","10","3310",37.583333,-75.416667,"15","19.6","19.7","18.2135326332623","19.7",stenotomus chrysops_Atl,"6935","0.6"
"1025873",197609-160-3310,NEFSC_NEUSFall,"1976","1976","10","3310",37.583333,-75.416667,"15","19.6","19.7","18.2135326332623","19.7",paralichthys dentatus_Atl,"12598","1.8"
"1025887",197609-161-3310,NEFSC_NEUSFall,"1976","1976","10","3310",37.616667,-75.533333,"13","18.5","19","18.2135326332623","19",paralichthys dentatus_Atl,"12598","1.1"
"1025898",197609-162-3320,NEFSC_NEUSFall,"1976","1976","10","3320",37.633333,-75.366667,"15","19","19.3","18.2135326332623","19.3",stenotomus chrysops_Atl,"6935","0.2"
"1025900",197609-162-3320,NEFSC_NEUSFall,"1976","1976","10","3320",37.633333,-75.366667,"15","19","19.3","18.2135326332623","19.3",paralichthys dentatus_Atl,"12598","2.6"
"1025913",197609-163-3320,NEFSC_NEUSFall,"1976","1976","10","3320",37.783333,-75.133333,"19","18.8","18.8","18.2135326332623","18.8",paralichthys dentatus_Atl,"12598","4"
"1025914",197609-163-3320,NEFSC_NEUSFall,"1976","1976","10","3320",37.783333,-75.133333,"19","18.8","18.8","18.2135326332623","18.8",centropristis striata_Atl,"5405","0.3"
"1025920",197609-163-3320,NEFSC_NEUSFall,"1976","1976","10","3320",37.783333,-75.133333,"19","18.8","18.8","18.2135326332623","18.8",stenotomus chrysops_Atl,"6935","1.5"
"1025926",197609-164-3300,NEFSC_NEUSFall,"1976","1976","10","3300",37.966667,-75.216667,"12","17.8","17.8","18.2135326332623","17.8",stenotomus chrysops_Atl,"6935","0"
"1025937",197609-164-3300,NEFSC_NEUSFall,"1976","1976","10","3300",37.966667,-75.216667,"12","17.8","17.8","18.2135326332623","17.8",paralichthys dentatus_Atl,"12598","3.1"
"1025945",197609-165-1690,NEFSC_NEUSFall,"1976","1976","10","1690",37.883333,-74.85,"29","18.5","18.6","19.233825182732","18.6",centropristis striata_Atl,"5405","0"
"1025948",197609-165-1690,NEFSC_NEUSFall,"1976","1976","10","1690",37.883333,-74.85,"29","18.5","18.6","19.233825182732","18.6",stenotomus chrysops_Atl,"6935","1"
"1025953",197609-165-1690,NEFSC_NEUSFall,"1976","1976","10","1690",37.883333,-74.85,"29","18.5","18.6","19.233825182732","18.6",paralichthys dentatus_Atl,"12598","0.4"
"1025962",197609-166-3290,NEFSC_NEUSFall,"1976","1976","10","3290",38.05,-74.95,"24","19","19.2","17.4219810843606","19.2",stenotomus chrysops_Atl,"6935","0.7"
"1025964",197609-166-3290,NEFSC_NEUSFall,"1976","1976","10","3290",38.05,-74.95,"24","19","19.2","17.4219810843606","19.2",paralichthys dentatus_Atl,"12598","1.2"
"1025976",197609-167-3270,NEFSC_NEUSFall,"1976","1976","10","3270",38.133333,-75.133333,"10","17.5","17.6","16.6007288966135","17.6",paralichthys dentatus_Atl,"12598","0.5"
"1025996",197609-168-3280,NEFSC_NEUSFall,"1976","1976","10","3280",38.266667,-74.966667,"13","17.7","18","17.4219810843606","18",paralichthys dentatus_Atl,"12598","1.1"
"1026010",197609-169-3280,NEFSC_NEUSFall,"1976","1976","10","3280",38.35,-75,"12","17.6","17.6","17.4219810843606","17.6",paralichthys dentatus_Atl,"12598","11.5"
"1026018",197609-169-3280,NEFSC_NEUSFall,"1976","1976","10","3280",38.35,-75,"12","17.6","17.6","17.4219810843606","17.6",centropristis striata_Atl,"5405","1.4"
"1026026",197609-170-3290,NEFSC_NEUSFall,"1976","1976","10","3290",38.366667,-74.9,"15","17.5","17.5","17.4219810843606","17.5",paralichthys dentatus_Atl,"12598","4.4"
"1026033",197609-170-3290,NEFSC_NEUSFall,"1976","1976","10","3290",38.366667,-74.9,"15","17.5","17.5","17.4219810843606","17.5",stenotomus chrysops_Atl,"6935","0.1"
"1026038",197609-171-3250,NEFSC_NEUSFall,"1976","1976","10","3250",38.566667,-74.916667,"16","17.3","17.3","17.4219810843606","17.3",stenotomus chrysops_Atl,"6935","0.2"
"1026042",197609-171-3250,NEFSC_NEUSFall,"1976","1976","10","3250",38.566667,-74.916667,"16","17.3","17.3","17.4219810843606","17.3",paralichthys dentatus_Atl,"12598","1.8"
"1026055",197609-172-3240,NEFSC_NEUSFall,"1976","1976","10","3240",38.633333,-75.033333,"11","16.5","16.5","16.6007288966135","16.5",paralichthys dentatus_Atl,"12598","2.6"
"1026068",197609-173-3250,NEFSC_NEUSFall,"1976","1976","10","3250",38.683333,-75,"13","16.6","17","17.4219810843606","17",paralichthys dentatus_Atl,"12598","8"
"1026080",197609-174-3260,NEFSC_NEUSFall,"1976","1976","10","3260",38.783333,-74.783333,"13","17.6","17.7","17.4219810843606","17.7",paralichthys dentatus_Atl,"12598","1.3"
"1026091",197609-175-3230,NEFSC_NEUSFall,"1976","1976","10","3230",38.816667,-74.666667,"17","17.6","17.7","17.4219810843606","17.7",paralichthys dentatus_Atl,"12598","5.4"
"1026097",197609-176-3220,NEFSC_NEUSFall,"1976","1976","10","3220",38.916667,-74.683333,"13","17.6","17.6","17.4219810843606","17.6",stenotomus chrysops_Atl,"6935","0"
"1026104",197609-176-3220,NEFSC_NEUSFall,"1976","1976","10","3220",38.916667,-74.683333,"13","17.6","17.6","17.4219810843606","17.6",paralichthys dentatus_Atl,"12598","5.1"
"1026106",197609-177-3230,NEFSC_NEUSFall,"1976","1976","10","3230",39.066667,-74.583333,"15","16.5","16.4","16.1698900383177","16.4",stenotomus chrysops_Atl,"6935","0.7"
"1026109",197609-177-3230,NEFSC_NEUSFall,"1976","1976","10","3230",39.066667,-74.583333,"15","16.5","16.4","16.1698900383177","16.4",centropristis striata_Atl,"5405","0.5"
"1026121",197609-177-3230,NEFSC_NEUSFall,"1976","1976","10","3230",39.066667,-74.583333,"15","16.5","16.4","16.1698900383177","16.4",paralichthys dentatus_Atl,"12598","15.5"
"1026131",197609-178-3220,NEFSC_NEUSFall,"1976","1976","10","3220",39.083333,-74.666667,"15","16.1","16.2","16.1698900383177","16.2",stenotomus chrysops_Atl,"6935","0"
"1026135",197609-178-3220,NEFSC_NEUSFall,"1976","1976","10","3220",39.083333,-74.666667,"15","16.1","16.2","16.1698900383177","16.2",centropristis striata_Atl,"5405","1"
"1026144",197609-178-3220,NEFSC_NEUSFall,"1976","1976","10","3220",39.083333,-74.666667,"15","16.1","16.2","16.1698900383177","16.2",paralichthys dentatus_Atl,"12598","11.5"
"1026147",197609-201-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.133333,-70.8,"31","14.4","14.2","14.2980287826877","14.2",paralichthys dentatus_Atl,"12598","1.5"
"1026148",197609-201-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.133333,-70.8,"31","14.4","14.2","14.2980287826877","14.2",centropristis striata_Atl,"5405","0.6"
"1026151",197609-201-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.133333,-70.8,"31","14.4","14.2","14.2980287826877","14.2",stenotomus chrysops_Atl,"6935","10.4"
"1026167",197609-204-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.083333,-70.25,"32","14.5","14.2","14.2980287826877","14.2",centropristis striata_Atl,"5405","0.1"
"1026170",197609-204-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.083333,-70.25,"32","14.5","14.2","14.2980287826877","14.2",paralichthys dentatus_Atl,"12598","2"
"1026175",197609-204-1090,NEFSC_NEUSFall,"1976","1976","10","1090",41.083333,-70.25,"32","14.5","14.2","14.2980287826877","14.2",stenotomus chrysops_Atl,"6935","7"
"1026190",197609-205-1090,NEFSC_NEUSFall,"1976","1976","10","1090",40.733333,-70.116667,"24","14.7","14.4","16.6325724108826","14.4",paralichthys dentatus_Atl,"12598","1.5"
"1026192",197609-205-1090,NEFSC_NEUSFall,"1976","1976","10","1090",40.733333,-70.116667,"24","14.7","14.4","16.6325724108826","14.4",stenotomus chrysops_Atl,"6935","30"
"1026199",197609-206-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.55,-69.933333,"59","14.7","14.2","17.2633644993357","14.2",stenotomus chrysops_Atl,"6935","1"
"1026211",197609-207-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.5,-69.983333,"65","14.2","14.2","17.2633644993357","14.2",stenotomus chrysops_Atl,"6935","0.2"
"1026215",197609-207-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.5,-69.983333,"65","14.2","14.2","17.2633644993357","14.2",paralichthys dentatus_Atl,"12598","1.2"
"1026227",197609-209-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.333333,-70.516667,"92","12.7","15.1","16.6325724108826","15.1",paralichthys dentatus_Atl,"12598","1.5"
"1026265",197609-219-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.3,-69.3,"81","14.2","13.5","17.2633644993357","13.5",paralichthys dentatus_Atl,"12598","2.5"
"1026287",197609-221-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.683333,-69.15,"65","14.7","13.7","17.2633644993357","13.7",paralichthys dentatus_Atl,"12598","2.9"
"1026294",197609-221-1100,NEFSC_NEUSFall,"1976","1976","10","1100",40.683333,-69.15,"65","14.7","13.7","17.2633644993357","13.7",stenotomus chrysops_Atl,"6935","0.1"
"1026318",197609-222-1090,NEFSC_NEUSFall,"1976","1976","10","1090",40.933333,-69.35,"50","11.8","11.8","17.2633644993357","11.8",paralichthys dentatus_Atl,"12598","1"
"1026409",197609-231-1130,NEFSC_NEUSFall,"1976","1976","10","1130",40.616667,-67.866667,"84","15.5","13.9","18.4719760248223","13.9",paralichthys dentatus_Atl,"12598","1"
"1026432",197609-233-1190,NEFSC_NEUSFall,"1976","1976","10","1190",40.833333,-68.333333,"48","17","14.3","17.8319974311798","14.3",centropristis striata_Atl,"5405","1"
"1026437",197609-233-1190,NEFSC_NEUSFall,"1976","1976","10","1190",40.833333,-68.333333,"48","17","14.3","17.8319974311798","14.3",paralichthys dentatus_Atl,"12598","1"
"1026513",197609-240-1190,NEFSC_NEUSFall,"1976","1976","10","1190",41.216667,-68.316667,"38","14.3","14.2","14.578823433727","14.2",paralichthys dentatus_Atl,"12598","4"
"1026545",197609-242-1190,NEFSC_NEUSFall,"1976","1976","10","1190",40.95,-68.083333,"42","14.2","14","17.8319974311798","14",paralichthys dentatus_Atl,"12598","1.7"
"1026561",197609-244-1130,NEFSC_NEUSFall,"1976","1976","10","1130",40.816667,-67.35,"87","13","12.7","18.4719760248223","12.7",paralichthys dentatus_Atl,"12598","1.5"
"1027959",197609-400-1260,NEFSC_NEUSFall,"1976","1976","11","1260",42.183333,-70.4,"60","8.4","8.4","9.21617080485398","8.4",centropristis striata_Atl,"5405","1.3"
"1028033",197702-007-1750,NEFSC_NEUSSpring,"1977","1977","3","1750",39.016667,-72.85,"116","10.4","11.1","5.79456442534565","11.1",stenotomus chrysops_Atl,"6935","0.5"
"1028038",197702-007-1750,NEFSC_NEUSSpring,"1977","1977","3","1750",39.016667,-72.85,"116","10.4","11.1","5.79456442534565","11.1",paralichthys dentatus_Atl,"12598","0.916030534351145"
"1028039",197702-007-1750,NEFSC_NEUSSpring,"1977","1977","3","1750",39.016667,-72.85,"116","10.4","11.1","5.79456442534565","11.1",centropristis striata_Atl,"5405","0.5"
"1028082",197702-010-1750,NEFSC_NEUSSpring,"1977","1977","3","1750",38.616667,-73.233333,"122","9.5","10.1","7.00401069938398","10.1",paralichthys dentatus_Atl,"12598","0.229007633587786"
"1028097",197702-011-1740,NEFSC_NEUSSpring,"1977","1977","3","1740",38.666667,-73.516667,"70","8.2","8.8","7.00401069938398","8.8",stenotomus chrysops_Atl,"6935","0.3"
"1028105",197702-011-1740,NEFSC_NEUSSpring,"1977","1977","3","1740",38.666667,-73.516667,"70","8.2","8.8","7.00401069938398","8.8",paralichthys dentatus_Atl,"12598","1.37404580152672"
"1028106",197702-011-1740,NEFSC_NEUSSpring,"1977","1977","3","1740",38.666667,-73.516667,"70","8.2","8.8","7.00401069938398","8.8",centropristis striata_Atl,"5405","1.6"
"1028117",197702-012-1740,NEFSC_NEUSSpring,"1977","1977","3","1740",38.55,-73.366667,"104","7.1","9.1","7.00401069938398","9.1",paralichthys dentatus_Atl,"12598","3.66412213740458"
"1028149",197702-014-1710,NEFSC_NEUSSpring,"1977","1977","3","1710",38.3,-73.666667,"130","10","10.5","7.00401069938398","10.5",centropristis striata_Atl,"5405","0"
"1028154",197702-015-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",38.3,-73.883333,"75","9.5","9.1","7.00401069938398","9.1",paralichthys dentatus_Atl,"12598","3.66412213740458"
"1028158",197702-015-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",38.3,-73.883333,"75","9.5","9.1","7.00401069938398","9.1",centropristis striata_Atl,"5405","0"
"1028160",197702-015-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",38.3,-73.883333,"75","9.5","9.1","7.00401069938398","9.1",stenotomus chrysops_Atl,"6935","0"
"1028185",197702-017-1710,NEFSC_NEUSSpring,"1977","1977","3","1710",37.966667,-74.05,"128","10.1","10.5","8.25270019267952","10.5",centropristis striata_Atl,"5405","0.1"
"1028195",197702-018-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",37.833333,-74.25,"92","10.4","10.4","8.25270019267952","10.4",stenotomus chrysops_Atl,"6935","2"
"1028198",197702-018-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",37.833333,-74.25,"92","10.4","10.4","8.25270019267952","10.4",centropristis striata_Atl,"5405","3.2"
"1028204",197702-018-1700,NEFSC_NEUSSpring,"1977","1977","3","1700",37.833333,-74.25,"92","10.4","10.4","8.25270019267952","10.4",paralichthys dentatus_Atl,"12598","3.66412213740458"
"1028215",197702-019-1670,NEFSC_NEUSSpring,"1977","1977","3","1670",37.466667,-74.4,"179","10.7","10.8","8.25270019267952","10.8",stenotomus chrysops_Atl,"6935","0.5"
"1028224",197702-020-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",37.3,-74.583333,"96","8.9","11.1","8.25270019267952","11.1",paralichthys dentatus_Atl,"12598","8.77862595419847"
"1028225",197702-020-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",37.3,-74.583333,"96","8.9","11.1","8.25270019267952","11.1",stenotomus chrysops_Atl,"6935","4.9"
"1028229",197702-020-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",37.3,-74.583333,"96","8.9","11.1","8.25270019267952","11.1",centropristis striata_Atl,"5405","2.3"
"1028247",197702-021-1680,NEFSC_NEUSSpring,"1977","1977","3","1680",37.15,-74.55,"260","10","10.7","8.25270019267952","10.7",stenotomus chrysops_Atl,"6935","0.5"
"1028261",197702-022-1670,NEFSC_NEUSSpring,"1977","1977","3","1670",36.983333,-74.633333,"132","10","12","11.4101277459527","12",centropristis striata_Atl,"5405","7.5"
"1028267",197702-022-1670,NEFSC_NEUSSpring,"1977","1977","3","1670",36.983333,-74.633333,"132","10","12","11.4101277459527","12",paralichthys dentatus_Atl,"12598","3.43511450381679"
"1028277",197702-023-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",36.9,-74.716667,"85","9.2","10.6","11.4101277459527","10.6",stenotomus chrysops_Atl,"6935","642"
"1028281",197702-023-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",36.9,-74.716667,"85","9.2","10.6","11.4101277459527","10.6",centropristis striata_Atl,"5405","187"
"1028293",197702-024-1680,NEFSC_NEUSSpring,"1977","1977","3","1680",36.733333,-74.666667,"219","10.8","12.6","11.4101277459527","12.6",stenotomus chrysops_Atl,"6935","4.6"
"1028294",197702-024-1680,NEFSC_NEUSSpring,"1977","1977","3","1680",36.733333,-74.666667,"219","10.8","12.6","11.4101277459527","12.6",centropristis striata_Atl,"5405","1.5"
"1028302",197702-025-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",36.516667,-74.766667,"90","10.1","10.7","11.4101277459527","10.7",paralichthys dentatus_Atl,"12598","1.98473282442748"
"1028303",197702-025-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",36.516667,-74.766667,"90","10.1","10.7","11.4101277459527","10.7",stenotomus chrysops_Atl,"6935","15.5"
"1028315",197702-025-1660,NEFSC_NEUSSpring,"1977","1977","3","1660",36.516667,-74.766667,"90","10.1","10.7","11.4101277459527","10.7",centropristis striata_Atl,"5405","4.1"
"1028324",197702-026-1640,NEFSC_NEUSSpring,"1977","1977","3","1640",36.383333,-74.75,"302","10.5","12.5","11.4101277459527","12.5",paralichthys dentatus_Atl,"12598","0.610687022900763"
"1028338",197702-027-1610,NEFSC_NEUSSpring,"1977","1977","3","1610",36.316667,-74.95,"44","10.6","10.1","11.4101277459527","10.1",paralichthys dentatus_Atl,"12598","8.01526717557252"
"1028339",197702-027-1610,NEFSC_NEUSSpring,"1977","1977","3","1610",36.316667,-74.95,"44","10.6","10.1","11.4101277459527","10.1",centropristis striata_Atl,"5405","3.5"
"1028343",197702-027-1610,NEFSC_NEUSSpring,"1977","1977","3","1610",36.316667,-74.95,"44","10.6","10.1","11.4101277459527","10.1",stenotomus chrysops_Atl,"6935","9.6"
"1028359",197702-029-3400,NEFSC_NEUSSpring,"1977","1977","3","3400",36.416667,-75.716667,"17","6.3","8","9.85714746923054","8",paralichthys dentatus_Atl,"12598","0.0763358778625954"
"1028371",197702-030-3370,NEFSC_NEUSSpring,"1977","1977","3","3370",36.516667,-75.783333,"15","7.3","8.4","9.85714746923054","8.4",paralichthys dentatus_Atl,"12598","0.0763358778625954"
"1028380",197702-031-3380,NEFSC_NEUSSpring,"1977","1977","3","3380",36.516667,-75.683333,"21","6","7.6","9.85714746923054","7.6",paralichthys dentatus_Atl,"12598","1.52671755725191"
"1028390",197702-033-3390,NEFSC_NEUSSpring,"1977","1977","3","3390",36.05,-75.65,"15","7.2","7.2","9.85714746923054","7.2",paralichthys dentatus_Atl,"12598","2.13740458015267"
"1028399",197702-034-3410,NEFSC_NEUSSpring,"1977","1977","3","3410",36.1,-75.433333,"24","6.9","6.8","9.85714746923054","6.8",paralichthys dentatus_Atl,"12598","1.14503816793893"
